gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,-0.452779311091685,1,1,-0.6455482106942828,-0.5887265805740272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.6281370448459058,1,0,1.6303262499912239,2.6217803507686126,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,-1.1464180964042154,1,1,0.9071667244994814,-0.8375038849452864,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.5672777261326243,0,0,-1.0195962411210462,-0.3174380018926289,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,-1.0648135334262705,1,1,-0.5175406625037907,-0.8676889532567141,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,1.0977073854892652,1,0,-1.4917279773041607,-0.4904310458523171,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,-0.0447564962019613,1,1,-0.5042411769775056,-0.33487037786087437,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0,0.4856731631546795,1,0,0.3485883323955145,0.45003011261776243,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0,-0.9424066889593534,0,0,-0.4510432348723661,-0.7939451236200522,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
0,0,1,0,1.546532481867961,1,0,0.7342734126577773,1.639756504557449,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.5343838740696297,0,1,-0.8217663939175581,-0.6742916015479344,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1.546532481867961,1,1,1.5555166439058712,2.432574753586548,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
0,0,1,1,-1.2280226593821602,0,1,-1.1343043037852536,-0.9713073508694915,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,-0.16716334066887842,1,1,0.6145780429212129,0.029856623154135054,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,1,-1.2688249408711325,1,1,-0.4809670773065071,-0.9774508217895983,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2688249408711325,1,0,-0.6787969245099952,-0.9800900746397526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.6281370448459058,1,1,-1.3055351799361719,-0.20523648786800547,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,-0.9424066889593534,1,0,-0.5042411769775056,-0.8009092025691985,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,1,-0.0039542147129889285,1,0,-1.4584792634884485,-0.6905041547703104,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,1.6281370448459058,1,0,-1.2722864661204596,-0.17833385167273597,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.0240112519372981,1,0,0.1590706636459548,-0.7828336473349491,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,-0.8608021259814087,1,1,-1.460141699179234,-0.8883372255549795,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-1.2688249408711325,1,1,-0.6172868039509276,-0.9792694666107129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1.1385096669782375,1,0,1.2679152693999596,1.7317533181913962,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,-1.2688249408711325,1,1,-1.4684538776331622,-0.9906249074449901,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,0,1.1793119484672099,1,1,0.5131694657832905,1.1804821514398562,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,-0.20796562215785078,1,1,1.0035879945650468,0.2089709594385506,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,1,1,0,-1.2688249408711325,1,1,1.0218747871636884,-0.9574013715665781,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.24876790364682316,1,1,0.8789053177561257,0.04804307136528176,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2280226593821602,1,0,-1.473441184705519,-0.9846366866925393,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,1.6281370448459058,1,1,-1.4834157988502328,-0.30450788078641117,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.2280226593821602,1,1,-0.30973620115558886,-0.9540080464735227,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,1,1.546532481867961,1,0,0.5430933082174317,1.4923797382610222,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,1,0,-0.6567907185365469,1,1,1.184793484860679,-0.3188130748061546,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.6281370448459058,1,0,0.49322023749386323,1.3965460276264308,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,0.20005719273187292,1,0,1.144895028281824,0.5420712834424684,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,1,1,1.4649279188900164,1,1,1.5239303657809444,2.312788159942154,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,1,1.4649279188900164,0,1,-0.2648504375043772,0.7518364385412799,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,-0.6975930000255193,1,0,-1.4834157988502328,-0.8613680535735717,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-0.20796562215785078,1,0,-1.4551543921068772,-0.7414927455476595,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,-1.1056158149152429,1,0,0.48490805903993517,-0.8317374501466301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,1.4649279188900164,1,0,-1.2955605657914584,-0.2809098553026793,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0,1.1793119484672099,0,1,-0.0736703330640315,0.6766066430141949,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,1,-0.7383952815144916,1,0,-0.16344186036645456,-0.6532219359374597,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,0.5672777261326243,0,0,-0.8683145932595553,-0.22096111199203355,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1,0,1,1,-0.0039542147129889285,0,1,-0.9348120208909799,-0.4890116157480325,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0,-1.2280226593821602,1,1,-1.456816827797663,-0.9846810438832981,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.41197702960271265,1,0,0.6212277856843554,-0.20146612665349944,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-1.1056158149152429,1,1,0.6810754705526374,-0.8152587537797009,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,-1.2688249408711325,1,0,-1.4983777200673034,-0.99102412216182,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,0.9344982595333756,1,1,0.8572936537759129,1.1814358310411723,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,1,1,0,0.32246403719879,1,0,-0.2847996657938046,0.013222676619549647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,-1.1056158149152429,1,0,-1.4667914419423767,-0.9508808645250205,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,-1.2688249408711325,1,0,-1.3421087651334556,-0.988939334196152,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.9016044074703811,1,0,-1.4917279773041607,-0.8994043446493236,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,0.648882289110569,1,1,0.20894373436952324,0.5728995310199,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,-1.2280226593821602,1,0,0.863943396539055,-0.9150846115825928,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,0.9344982595333756,1,1,-0.45935541332629415,0.25694326124429495,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,0.4040686001767348,1,1,1.020212351472903,0.7500843295063037,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,1.301718792934127,1,0,1.085047343413542,1.8529815205354545,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,1,0,0,0.11845262975392819,1,1,1.033511836999188,0.5414059255810849,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2688249408711325,1,0,-1.4667914419423767,-0.9906027288496105,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,-1.2688249408711325,1,1,0.5065197230201479,-0.9642767361342067,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,1.546532481867961,1,0,0.46495883075050753,1.4160853701557237,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,0,0,-1.2688249408711325,1,1,1.1931056633146069,-0.955116976242495,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,-0.5343838740696297,0,1,-0.8201039582267724,-0.6846268269947569,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,-1.2688249408711325,1,1,0.4982075445662198,-0.964387629111104,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,1.1385096669782375,1,1,0.9986006874926903,1.4889642345725873,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,1.1793119484672099,1,0,0.7342734126577773,1.2960326333667762,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-1.0240112519372981,1,1,0.8672682679206266,-0.7363473114196277,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1.424125637401044,1,0,-1.456816827797663,-0.403690559323299,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
